股票id	股票名	价格	涨跌幅(%)	换手率(%)	市盈率	市净率	行业板块	社保基金	社保基金数	公告日期	送股	转股	派息	除权日	登记日
601098	中南传媒	15.02	-1.51	3.46	18.27	1.80	平面媒体	['全国社保基金四一三组合']	1	2023-04-25	0	0	6	--	--
601099	太平洋	2.77	+0.36	1.86	--	2.01	证券	[]	0	2023-04-28	0	0	0	--	--
601100	恒立液压	58.94	+0.89	0.67	32.39	5.95	机械基础件	['全国社保基金六零二组合']	1	2023-04-25	0	0	6.2	--	--
601101	昊华能源	6.42	+0.16	0.68	6.33	0.84	煤炭开采	[]	0	2023-04-25	0	0	3.4	--	--
601106	中国一重	3.48	-1.14	1.09	234.32	2.03	冶金矿采化工设备	[]	0	2023-04-28	0	0	0	--	--
601107	四川成渝	4.37	0.00	1.08	14.11	0.73	高速公路	[]	0	2023-03-31	0	0	1	--	--
601108	财通证券	7.87	+0.13	1.48	19.71	1.11	证券	[]	0	2023-04-28	0	0	1	--	--
601111	中国国航	10.07	-0.40	0.44	--	4.62	航空运输	[]	0	2023-03-31	0	0	0	--	--
601113	华鼎股份	3.74	-0.80	0.53	8.09	1.06	多业态零售	[]	0	2023-04-28	0	0	0	--	--
601116	三江购物	11.75	-0.59	1.65	40.49	2.01	超市	[]	0	2023-04-13	0	0	2	--	--
601117	中国化学	10.25	-3.30	1.49	11.29	1.16	化学工程	[]	0	2023-03-28	0	0	1.77	--	--
601118	海南橡胶	4.64	-1.69	0.66	469.98	2.09	其他种植业	[]	0	2023-04-28	0	0	0	--	--
601121	宝地矿业	9.03	+2.27	12.07	--	2.43	其他采掘	[]	0	2023-04-18	0	0	1.28	--	--
601126	四方股份	14.13	-1.19	1.02	20.66	2.74	电网自动化	[]	0	2023-04-28	0	0	6.15	2023-05-10	2023-05-09
601127	赛力斯	28.15	-3.26	1.43	--	3.93	汽车整车	[]	0	2023-04-29	0	0	0	--	--
601128	常熟银行	7.77	-1.65	1.20	7.40	0.94	银行	['全国社保基金一一零组合', '嘉实基金管理有限公司-社保基金16042组合', '全国社保基金四一三组合', '全国社保基金四零一组合']	4	2023-03-24	0	0	2.5	--	--
601136	首创证券	13.33	-1.04	7.66	55.54	2.96	证券	[]	0	2023-04-22	0	0	1.85	--	--
601137	博威合金	14.26	-3.52	1.69	19.07	1.82	铜	[]	0	2023-04-25	0	0	2.1	--	--
601138	工业富联	14.77	-3.97	1.06	14.71	2.22	电子系统组装	[]	0	2023-03-15	0	0	5.5	--	--
601139	深圳燃气	7.05	+0.86	0.33	16.17	1.51	燃气	['全国社保基金四一三组合']	1	2023-04-28	0	0	1.3	--	--
601155	新城控股	16.03	+5.46	1.66	23.43	0.60	房地产开发	['全国社保基金一零七组合', '中信证券股份有限公司－社保基金1106组合']	2	2023-04-01	0	0	0	--	--
601156	东航物流	14.58	+0.83	0.71	7.65	1.62	物流	[]	0	2023-04-11	0	0	3.5	--	--
601158	重庆水务	5.63	-0.88	0.22	14.94	1.56	水务	[]	0	2023-04-01	0	0	2.7	--	--
601162	天风证券	3.23	-1.22	3.51	--	1.18	证券	[]	0	2023-04-28	0	0	0	--	--
601163	三角轮胎	14.61	-3.12	1.37	12.83	0.98	轮胎	[]	0	2023-04-27	0	0	2.8	--	--
601166	兴业银行	17.13	+2.21	0.85	4.00	0.52	银行	[]	0	2023-03-31	0	0	11.88	--	--
601168	西部矿业	13.08	-1.13	1.42	9.25	1.85	有色金属	[]	0	2023-03-25	0	0	14	--	--
601169	北京银行	4.83	-0.41	0.70	4.10	0.43	银行	[]	0	2023-04-08	0	0	3.1	--	--
601177	杭齿前进	10.31	+6.07	3.03	18.29	1.89	机械基础件	[]	0	2023-04-12	0	0	0.71	--	--
601179	中国西电	5.62	0.00	1.25	43.15	1.35	高压设备	['全国社保基金四一三组合']	1	2023-04-21	0	0	0.45	--	--
601186	中国铁建	12.28	-0.89	1.85	6.19	0.71	铁路建设	[]	0	2023-03-31	0	0	2.8	--	--
601187	厦门银行	5.77	0.00	1.68	5.86	0.68	银行	[]	0	2023-04-28	0	0	2.9	--	--
601188	龙江交通	3.34	+1.21	0.94	34.56	0.96	高速公路	[]	0	2023-04-28	0	0	0.57	--	--
601198	东兴证券	8.60	+1.18	1.27	39.35	1.05	证券	[]	0	2023-03-31	0	0	0.5	--	--
601199	江南水务	8.20	-1.56	2.29	25.85	2.15	水务	[]	0	2023-04-28	0	0	0.9	--	--
601200	上海环境	9.83	+0.92	0.89	21.73	1.06	环保工程及服务	[]	0	2023-03-25	0	0	1	--	--
601208	东材科技	12.35	-0.88	1.08	29.48	2.78	其他塑料制品	[]	0	2023-03-30	0	0	1	--	--
601211	国泰君安	15.53	+1.50	0.89	11.50	0.95	证券	[]	0	2023-03-30	0	0	5.3	--	--
601212	白银有色	2.96	0.00	0.45	--	1.48	工业金属	[]	0	2023-04-28	0	0	0.014	--	--
601216	君正集团	4.38	0.00	0.29	8.99	1.40	氯碱	[]	0	2023-04-28	0	0	1.8	--	--
601218	吉鑫科技	3.86	-1.28	0.56	26.92	1.34	风电设备	[]	0	2023-04-08	0	0	0.41	--	--
601222	林洋能源	7.94	-0.25	0.81	18.72	1.09	计量仪表	[]	0	2023-04-26	0	0	1.78	--	--
601225	陕西煤业	19.82	+1.17	0.39	5.37	1.74	煤炭开采	['全国社保基金一零九组合']	1	2023-04-27	0	0	21.8	--	--
601226	华电重工	7.23	-0.96	0.81	27.29	2.06	其他专业工程	[]	0	2023-04-21	0	0	1	--	--
601228	广州港	3.45	+3.60	1.79	23.44	1.32	港口	[]	0	2023-04-08	0	0	0.43	--	--
601229	上海银行	6.38	-0.31	0.49	4.03	0.44	银行	[]	0	2023-04-28	0	0	4	--	--
601231	环旭电子	13.30	-2.78	0.67	10.13	1.88	电子零部件制造	['全国社保基金四一二组合']	1	2023-04-04	0	0	4.3	--	--
601233	桐昆股份	13.05	+0.54	0.87	--	0.92	涤纶	[]	0	2023-04-22	0	0	0	--	--
601236	红塔证券	8.25	+0.12	0.62	39.61	1.68	证券	[]	0	2023-03-31	0	0	0.5	--	--
601238	广汽集团	10.43	-1.32	0.24	16.57	0.95	乘用车	[]	0	2023-03-30	0	0	1.8	--	--
601258	*ST庞大	0.75	-5.06	0.25	--	0.75	汽车服务	[]	0	2023-04-29	0	0	0	--	--
601279	英利汽车	4.81	-0.62	1.36	122.03	1.95	汽车零部件	[]	0	2023-03-31	0	0	0	--	--
601288	农业银行	3.62	+1.12	0.24	4.87	0.55	银行	[]	0	2023-03-31	0	0	2.222	--	--
601298	青岛港	8.08	+3.86	1.19	11.30	1.36	港口	[]	0	2023-03-30	0	0	2.693	--	--
601311	骆驼股份	9.19	-2.65	1.12	21.84	1.19	汽车零部件	[]	0	2023-04-21	0	0	2	--	--
601318	中国平安	53.83	+0.24	1.17	10.21	1.08	保险	[]	0	2023-03-16	0	0	15	--	--
601319	中国人保	6.54	-1.65	0.43	8.88	1.19	保险	['鹏华基金管理有限公司－社保基金16051组合']	1	2023-03-25	0	0	1.66	--	--
601326	秦港股份	4.07	+10.00	0.44	16.35	1.28	交通运输	[]	0	2023-03-30	0	0	0.71	--	--
601328	交通银行	6.03	+1.86	0.81	4.79	0.51	银行	[]	0	2023-03-31	0	0	3.73	--	--
601330	绿色动力	7.86	-0.51	1.16	14.91	1.50	环保工程及服务	[]	0	2023-03-31	0	0	1.2	--	--
601333	广深铁路	3.29	+10.03	8.35	--	0.91	铁路运输	[]	0	2023-03-30	0	0	0	--	--
601336	新华保险	41.26	-0.34	1.90	9.52	1.06	保险	[]	0	2023-03-31	0	0	10.8	--	--
601339	百隆东方	6.00	+0.84	0.80	6.91	0.90	棉纺	[]	0	2023-04-12	0	0	5	--	--
601360	三六零	15.45	+2.73	5.48	--	3.49	软件开发	[]	0	2023-04-22	0	0	0	--	--
601366	利群股份	5.63	+0.36	0.34	--	1.19	多业态零售	[]	0	2023-04-26	0	0	1	--	--
601368	绿城水务	5.34	+0.19	0.51	40.87	1.01	水务	[]	0	2023-04-15	0	0	0.56	--	--
601369	陕鼓动力	9.28	-1.80	0.65	16.84	1.90	其它通用机械	[]	0	2023-04-20	0	0	3.5	--	--
601375	中原证券	3.99	+0.25	1.85	116.77	1.34	证券	[]	0	2023-03-30	0	0	0.07	--	--
601377	兴业证券	6.76	+0.30	1.69	17.64	1.10	证券	['全国社保基金一一八组合']	1	2023-04-22	0	0	1.3	--	--
601388	怡球资源	3.08	-0.65	0.64	22.15	1.59	铝	['汇添富基金管理股份有限公司－社保基金四二三组合']	1	2023-04-28	0	0	0.35	--	--
601390	中国中铁	9.05	-2.69	1.62	7.10	0.85	铁路建设	[]	0	2023-03-31	0	0	2	--	--
601398	工商银行	4.99	+0.81	0.25	4.93	0.55	银行	[]	0	2023-03-31	0	0	3.035	--	--
601399	国机重装	3.38	+0.60	1.21	60.00	1.81	重型机械	[]	0	2023-04-28	0	0	0	--	--
601456	国联证券	10.34	+0.98	3.37	37.26	1.69	证券	['全国社保基金一一八组合']	1	2023-03-29	0	0	0	--	--
601500	通用股份	3.87	0.00	0.61	295.74	1.15	轮胎	['全国社保基金一一一组合']	1	2023-04-26	0	0	0.3	--	--
601512	中新集团	10.02	+5.14	0.62	10.51	1.09	园区开发	[]	0	2023-04-21	0	0	3.22	--	--
601515	东风股份	4.38	-0.68	1.02	20.55	1.41	包装印刷	[]	0	2023-04-11	0	0	0	--	--
601518	吉林高速	3.59	+0.84	1.92	11.27	1.06	高速公路	[]	0	2023-04-15	0	4	0	--	--
601519	大智慧	7.93	+1.41	4.34	61.27	8.44	软件开发	[]	0	2023-04-12	0	0	0	--	--
601528	瑞丰银行	7.89	-2.47	3.37	7.56	0.78	银行	[]	0	2023-04-28	3	0	1.5	2023-05-10	2023-05-09
601555	东吴证券	7.36	+0.27	1.52	16.72	0.94	证券	[]	0	2023-04-29	0	0	1.58	--	--
601566	九牧王	11.59	-0.77	3.24	108.72	1.73	男装	[]	0	2023-04-26	0	0	1	--	--
601567	三星医疗	13.73	-1.36	0.79	18.42	1.98	计量仪表	[]	0	2023-04-27	0	0	3.5	--	--
601568	北元集团	5.60	-0.36	0.24	20.81	1.61	氯碱	[]	0	2023-04-19	0	0	2.6	--	--
601577	长沙银行	8.43	+0.60	1.50	4.86	0.60	银行	[]	0	2023-04-29	0	0	3.5	--	--
601579	会稽山	11.63	+0.26	1.13	38.26	1.48	食品饮料	[]	0	2023-03-30	0	0	3	--	--
601588	北辰实业	2.05	+1.99	1.15	--	0.54	房地产开发	[]	0	2023-03-24	0	0	0	--	--
601595	上海电影	40.42	+3.77	5.16	--	11.25	影视动漫	['全国社保基金六零二组合']	1	2023-04-27	0	0	0	--	--
601598	中国外运	4.67	-0.21	0.81	8.42	0.95	物流	[]	0	2023-03-28	0	0	1	--	--
601599	浙文影业	3.63	-2.42	5.33	50.60	3.17	影视动漫	[]	0	2023-04-25	0	0	0	--	--
601606	长城军工	13.50	+2.82	3.23	120.81	3.79	地面兵装	[]	0	2023-04-19	0	0	0.23	--	--
601607	上海医药	23.02	-0.35	1.06	14.47	1.24	医药商业	[]	0	2023-03-31	0	0	6.1	--	--
601608	中信重工	4.02	-0.25	0.61	118.32	2.26	重型机械	[]	0	2023-03-18	0	0	0.114	--	--
601609	金田股份	6.77	-0.29	0.34	27.05	1.35	铜	[]	0	2023-04-29	0	0	0.91	--	--
601611	中国核建	9.20	-0.86	1.35	15.10	1.57	建筑装饰	[]	0	2023-04-29	0	0	0.79	--	--
601615	明阳智能	17.81	-4.20	3.62	22.23	1.45	风电设备	['全国社保基金一零二组合']	1	2023-04-29	0	0	3.041	--	--
601616	广电电气	3.25	-1.52	1.18	63.28	1.24	中压设备	[]	0	2023-04-25	0	0	0.7	--	--
601619	嘉泽新能	4.79	-3.04	1.21	16.64	1.94	新能源发电	[]	0	2023-04-08	0	0	0.8	--	--
601628	中国人寿	38.95	-3.01	0.08	31.62	2.39	保险	['全国社保基金一一四组合']	1	2023-03-30	0	0	4.9	--	--
601633	长城汽车	26.06	-1.81	0.23	32.49	3.51	乘用车	['全国社保基金一零三组合']	1	2023-03-31	0	0	3	--	--
601636	旗滨集团	9.26	-7.49	2.47	27.39	1.99	玻璃制造	['全国社保基金一一四组合', '博时基金管理有限公司－社保基金16012组合']	2	2023-04-26	0	0	2.5	--	--
601658	邮储银行	5.72	-0.35	1.67	6.56	0.76	银行	['易方达基金管理有限公司-社保基金1104组合', '全国社保基金六零四组合']	2	2023-03-31	0	0	2.579	--	--
601665	齐鲁银行	4.33	+0.93	1.71	5.36	0.66	银行	[]	0	2023-04-28	0	0	1.86	--	--
601666	平煤股份	9.53	-0.21	0.82	4.21	0.98	煤炭开采	['全国社保基金一一零组合']	1	2023-04-07	0	0	8.7	--	--
601668	中国建筑	6.92	-1.14	1.16	5.50	0.74	房屋建设	['全国社保基金四一三组合', '全国社保基金一零六组合']	2	2023-04-18	0	0	2.527	--	--
601669	中国电建	7.74	-0.77	0.94	11.42	1.11	水利工程	[]	0	2023-04-27	0	0	1.2007	--	--
601677	明泰铝业	13.31	-3.62	2.36	9.48	1.04	铝	[]	0	2023-04-21	0	0	1.66	--	--
601678	滨化股份	4.95	-1.59	0.64	11.58	0.90	氯碱	[]	0	2023-04-28	0	0	1.3	--	--
601686	友发集团	6.75	0.00	1.03	25.36	1.54	特钢	[]	0	2023-04-20	0	0	0	--	--
601688	华泰证券	14.56	+1.53	2.04	10.94	0.89	证券	[]	0	2023-03-31	0	0	4.5	--	--
601689	拓普集团	49.87	-2.52	0.67	31.15	4.42	汽车零部件	['全国社保基金五零四组合']	1	2023-04-18	0	0	4.63	--	--
601696	中银证券	10.74	+0.19	1.31	36.37	1.79	证券	[]	0	2023-04-29	0	0	0.3	--	--
601698	中国卫通	17.51	-2.67	1.08	78.95	4.86	航天装备	[]	0	2023-04-28	0	0	0.436	--	--
601699	潞安环能	20.00	-0.74	1.00	3.97	1.14	煤炭开采	['全国社保基金一零三组合', '全国社保基金一零九组合']	2	2023-04-27	0	0	28.5	--	--
601702	华峰铝业	12.10	-8.19	8.87	16.49	3.10	铝	['全国社保基金五零一组合', '博时基金管理有限公司－社保基金四一九组合']	2	2023-04-27	0	0	1	--	--
601717	郑煤机	13.85	-5.27	1.04	9.35	1.32	汽车零部件	['全国社保基金一零七组合']	1	2023-03-30	0	0	5.6	--	--
601718	际华集团	3.18	+0.32	1.17	100.36	0.82	其他服装	[]	0	2023-04-13	0	0	0.3	--	--
601727	上海电气	4.58	-2.55	0.48	--	1.29	综合电力设备商	[]	0	2023-03-30	0	0	0	--	--
601728	中国电信	6.61	-0.60	1.48	21.33	1.37	通信运营	[]	0	2023-03-23	0	0	0.76	--	--
601766	中国中车	6.76	-3.01	0.58	16.10	1.25	铁路设备	[]	0	2023-03-31	0	0	2	--	--
601777	力帆科技	3.51	-1.40	0.34	111.01	1.56	乘用车	[]	0	2023-04-15	0	0	0	--	--
601778	晶科科技	4.75	-0.21	1.18	59.45	1.13	新能源发电	[]	0	2023-04-29	0	0	0.07	--	--
601788	光大证券	15.86	+3.66	3.19	21.01	1.32	证券	[]	0	2023-03-31	0	0	2.1	--	--
601789	宁波建工	5.02	+0.80	3.02	15.89	1.30	房屋建设	[]	0	2023-04-18	0	0	1	--	--
601798	蓝科高新	7.27	-0.68	0.79	--	1.83	冶金矿采化工设备	[]	0	2023-04-18	0	0	0	--	--
601799	星宇股份	106.20	-1.98	0.29	34.65	3.49	汽车零部件	['全国社保基金四零六组合', '全国社保基金六零一组合']	2	2023-03-30	0	0	11	--	--
601801	皖新传媒	9.58	+9.99	3.25	25.60	1.65	平面媒体	[]	0	2023-04-22	0	0	1.85	--	--
601808	中海油服	15.66	-1.45	0.16	30.46	1.88	油气钻采服务	[]	0	2023-03-24	0	0	1.6	--	--
601811	新华文轩	20.19	-5.48	3.93	17.46	1.96	平面媒体	[]	0	2023-03-29	0	0	3.4	--	--
601816	京沪高铁	5.73	+0.35	0.55	196.76	1.51	铁路运输	[]	0	2023-04-29	0	0	0.114	--	--
601818	光大银行	3.39	+2.11	0.74	4.41	0.46	银行	[]	0	2023-03-25	0	0	1.9	--	--
601825	沪农商行	6.15	+1.65	1.30	5.22	0.56	银行	[]	0	2023-04-28	0	0	3.42	--	--
601827	三峰环境	7.79	-1.02	1.38	11.04	1.31	环保工程及服务	[]	0	2023-03-31	0	0	2.22	--	--
601828	美凯龙	5.19	0.00	0.29	114.94	0.42	商业贸易	['全国社保基金四一四组合']	1	2023-04-29	0	0	0.46	--	--
601838	成都银行	13.85	+0.73	0.80	4.97	0.90	银行	['嘉实基金管理有限公司－社保基金16042组合']	1	2023-04-26	0	0	7.84	--	--
601857	中国石油	7.97	-0.50	0.15	9.47	1.04	石油开采	[]	0	2023-03-30	0	0	2.2	--	--
601858	中国科传	48.68	+6.57	5.56	78.14	7.89	平面媒体	[]	0	2023-04-29	0	0	2.78	--	--
601860	紫金银行	2.74	+0.37	2.11	6.19	0.58	银行	[]	0	2023-04-29	0	0	1	--	--
601865	福莱特	30.50	-0.85	0.24	29.80	4.66	玻璃制造	[]	0	2023-03-28	0	0	0	--	--
601866	中远海发	2.58	-1.15	0.78	11.90	1.21	航运	[]	0	2023-03-31	0	0	0.87	--	--
601868	中国能建	2.70	-2.17	3.24	14.11	1.20	其他基础建设	[]	0	2023-03-31	0	0	0.252	--	--
601869	长飞光纤	34.02	-2.97	1.03	21.41	2.48	通信传输设备	[]	0	2023-04-01	0	0	4.62	--	--
601872	招商轮船	6.12	-3.32	0.89	10.14	1.47	航运	['全国社保基金四一四组合']	1	2023-03-30	0	0	1.9	--	--
601877	正泰电器	27.59	-0.50	0.85	12.75	1.58	低压设备	['全国社保基金一一三组合', '全国社保基金一零一组合']	2	2023-04-29	0	0	4	--	--
601878	浙商证券	10.50	+1.06	1.59	22.39	1.57	证券	[]	0	2023-03-31	0	0	1.3	--	--
601880	辽港股份	1.65	-0.60	0.85	33.27	1.01	港口	[]	0	2023-03-31	0	0	0.174	--	--
601881	中国银河	12.35	+8.52	3.23	14.82	1.40	证券	[]	0	2023-03-30	0	0	2.3	--	--
601882	海天精工	31.39	-2.76	0.84	30.02	7.73	通用机械	[]	0	2023-04-21	0	0	3.6	2023-04-27	2023-04-26
601886	江河集团	7.71	-0.13	0.86	15.60	1.35	装修装饰	['华夏基金管理有限公司－社保基金四二二组合']	1	2023-03-29	0	0	0.2	--	--
601888	中国中免	152.88	-0.29	0.68	66.34	6.25	旅游综合	[]	0	2023-03-31	0	0	8	--	--
601890	亚星锚链	10.10	-2.88	4.96	53.41	2.92	船舶制造	['全国社保基金一零二组合']	1	2023-04-25	0	0	0.5	--	--
601898	中煤能源	8.92	+0.11	0.24	6.36	0.86	煤炭开采	[]	0	2023-03-24	0	0	4.13	--	--
601899	紫金矿业	12.58	-2.71	0.91	17.11	3.46	黄金	['全国社保基金一一四组合']	1	2023-03-25	0	0	2	--	--
601901	方正证券	7.11	+0.57	0.52	26.28	1.34	证券	[]	0	2023-02-28	0	0	0.12	--	--
601908	京运通	6.30	-1.10	0.92	21.19	1.33	光伏设备	[]	0	2023-04-28	0	0	0	--	--
601916	浙商银行	3.22	+1.26	1.25	4.85	0.48	银行	[]	0	2023-03-28	0	0	2.1	--	--
601918	新集能源	4.24	+0.47	0.90	5.16	0.90	煤炭开采	[]	0	2023-04-29	0	0	1.1	--	--
601919	中远海控	10.82	-1.81	0.83	1.95	0.84	航运	[]	0	2023-03-31	0	0	13.9	--	--
601921	浙版传媒	10.35	-4.43	12.28	16.03	1.79	平面媒体	[]	0	2023-04-20	0	0	3.5	--	--
601928	凤凰传媒	15.43	+2.19	4.15	18.79	2.21	平面媒体	['汇添富基金管理股份有限公司－社保基金1103组合', '全国社保基金四一三组合']	2	2023-04-22	0	0	5	--	--
601929	吉视传媒	2.26	+0.44	2.71	--	1.11	有线电视网络	[]	0	2023-04-29	0	0	0	--	--
601933	永辉超市	3.40	+1.80	0.53	--	3.88	超市	[]	0	2023-04-29	0	0	0	--	--
601939	建设银行	6.68	+1.98	2.73	5.15	0.60	银行	[]	0	2023-03-30	0	0	3.89	--	--
601949	中国出版	12.06	+10.04	7.50	32.31	2.68	平面媒体	[]	0	2023-04-29	0	0	1.08	--	--
601952	苏垦农发	11.85	-0.92	0.36	20.21	2.57	种植业	['全国社保基金一一八组合', '全国社保基金四一三组合']	2	2023-04-20	0	0	3	--	--
601956	东贝集团	5.67	-0.35	1.47	23.83	1.45	冰箱	[]	0	2023-03-25	0	0	1	--	--
601958	金钼股份	10.89	-3.37	1.16	18.57	2.51	其他稀有小金属	['华夏基金管理有限公司－社保基金四二二组合', '全国社保基金四一三组合']	2	2023-04-25	0	0	3	--	--
601963	重庆银行	8.09	0.00	1.52	5.73	0.61	银行	[]	0	2023-03-31	0	0	3.95	--	--
601965	中国汽研	20.91	-1.88	1.25	29.95	3.44	汽车服务	[]	0	2023-04-22	0	0	3	--	--
601966	玲珑轮胎	21.47	-2.45	0.64	53.08	1.63	化工	[]	0	2023-04-29	0	0	0.6	--	--
601968	宝钢包装	6.61	-2.51	0.44	28.20	1.96	包装印刷	[]	0	2023-04-28	0	0	1.21	--	--
601969	海南矿业	6.98	+0.72	0.61	24.40	2.22	采掘	[]	0	2023-04-26	0	0	0.9814	2023-05-08	2023-05-05
601975	招商南油	3.32	-3.21	1.89	9.28	2.07	航运	[]	0	2023-03-28	0	0	0	--	--
601985	中国核电	7.09	-0.98	0.55	14.62	1.56	新能源发电	['全国社保基金一一零组合']	1	2023-04-27	0	0	1.7	--	--
601988	中国银行	4.08	+3.55	0.32	5.27	0.57	银行	[]	0	2023-03-31	0	0	2.32	--	--
601989	中国重工	4.86	-0.41	1.53	--	1.32	船舶制造	[]	0	2023-04-28	0	0	0	--	--
601990	南京证券	8.56	0.00	0.99	42.81	1.87	证券	[]	0	2023-04-29	0	0	1	--	--
601991	大唐发电	3.32	+1.84	1.20	436.97	2.20	火电	[]	0	2023-03-29	0	0	0.29	--	--
601992	金隅集团	2.42	+0.41	0.71	42.69	0.55	水泥制造	[]	0	2023-03-30	0	0	0.67	--	--
601995	中金公司	42.73	+0.75	2.37	25.17	2.43	证券	[]	0	2023-04-01	0	0	1.8	--	--
601996	丰林集团	2.53	+0.40	0.46	857.52	1.04	家具	[]	0	2023-03-02	0	0	0	--	--
601997	贵阳银行	5.87	+0.34	1.91	3.50	0.40	银行	[]	0	2023-04-29	0	0	3	--	--
601998	中信银行	6.87	-1.01	0.24	5.26	0.59	银行	['全国社保基金一一零组合']	1	2023-03-24	0	0	3.29	--	--
601999	出版传媒	8.05	-6.50	8.87	55.83	1.82	平面媒体	[]	0	2023-04-29	0	0	0.42	--	--
603000	人民网	20.55	-7.10	5.84	64.70	6.31	互联网信息服务	[]	0	2023-04-14	0	0	1.63	--	--
603001	ST奥康	6.19	+0.32	1.57	--	0.83	鞋帽	[]	0	2023-04-26	0	0	0	--	--
603002	宏昌电子	5.04	-0.98	1.04	8.77	1.84	其他化学制品	[]	0	2023-04-20	0	0	2	--	--
603003	龙宇股份	9.06	+0.67	1.92	93.35	1.00	铜	[]	0	2023-04-28	0	0	0	--	--
603005	晶方科技	21.83	+0.78	3.82	86.68	3.55	电子	[]	0	2023-04-25	0	0	0.7	--	--
603006	联明股份	9.67	+0.62	0.79	15.46	1.68	汽车零部件	[]	0	2023-04-27	0	0	3.8	--	--
603007	ST花王	5.41	+2.08	2.11	--	7.02	园林工程	[]	0	2023-04-29	0	0	0	--	--
603008	喜临门	25.03	-0.91	1.47	39.54	2.72	家具	['全国社保基金四一三组合']	1	2023-04-29	0	0	0.8	--	--
603009	北特科技	6.38	-0.16	1.38	82.33	1.35	汽车零部件	[]	0	2023-04-26	0	0	0.4	--	--
603010	万盛股份	11.18	-0.45	0.31	22.39	1.62	其他化学制品	[]	0	2023-03-28	0	0	2	--	--
603011	合锻智能	6.42	-1.98	1.58	468.85	1.44	机械设备	['全国社保基金一一六组合']	1	2023-04-28	0	0	0	--	--
603012	创力集团	5.87	-0.34	1.24	9.40	1.15	冶金矿采化工设备	[]	0	2023-04-26	0	0	1	--	--
603013	亚普股份	14.64	+0.41	0.33	15.07	1.92	汽车零部件	[]	0	2023-03-31	0	0	5	--	--
603015	弘讯科技	8.01	+0.25	2.17	77.91	2.44	工控自动化	[]	0	2023-04-26	0	0	0.5	--	--
603016	新宏泰	23.64	-2.19	1.09	49.41	4.25	电气设备	[]	0	2023-04-07	0	0	3.1	--	--
603017	中衡设计	10.63	+4.11	3.46	31.01	2.03	房屋建设	[]	0	2023-04-25	0	0	0	--	--
603018	华设集团	10.57	+9.99	10.65	10.55	1.61	路桥施工	[]	0	2023-04-26	0	0	2.6	--	--
603019	中科曙光	48.41	-4.61	8.11	45.26	4.13	计算机设备	[]	0	2023-04-18	0	0	2.2	--	--
603020	爱普股份	9.28	-0.64	0.40	34.77	1.14	食品综合	[]	0	2023-04-27	0	0	0.6	--	--
603021	山东华鹏	5.48	-1.62	0.61	--	3.68	其他家用轻工	[]	0	2023-02-28	0	0	0	--	--
603022	新通联	9.30	-1.90	1.86	48.77	2.52	包装印刷	[]	0	2023-04-25	0	0	0.55	--	--
603023	威帝股份	3.78	-0.53	0.39	676.64	2.77	汽车零部件	[]	0	2023-04-28	0	0	0.5	--	--
603025	大豪科技	14.45	-1.03	0.31	31.17	6.33	工控自动化	[]	0	2023-04-21	2	0	2	--	--
603026	胜华新材	63.16	-1.54	0.80	28.55	3.24	化工	[]	0	2023-04-29	0	0	3	--	--
603027	千禾味业	25.57	-2.03	2.09	56.89	9.83	调味发酵品	[]	0	2023-04-08	0	0	1.08	--	--
603028	赛福天	11.35	+1.79	1.87	--	4.73	金属制品	[]	0	2023-04-18	0	0	0	--	--
603029	天鹅股份	19.30	-2.03	2.10	38.81	2.91	机械设备	[]	0	2023-04-08	0	0	1.42	--	--
603030	*ST全筑	2.33	+0.43	17.67	--	--	装修装饰	[]	0	2023-04-29	0	0	0	--	--
603031	安孚科技	45.65	-1.02	0.22	55.62	8.35	超市	[]	0	2023-04-28	0	0	0	--	--
603032	德新科技	58.69	-2.00	0.99	46.40	8.61	交通运输	[]	0	2023-04-11	0	4	0	--	--
603033	三维股份	17.55	+0.52	0.20	62.59	4.04	其他橡胶制品	[]	0	2023-04-29	0	3	0	--	--
603035	常熟汽饰	17.35	-0.91	0.86	12.56	1.40	汽车零部件	[]	0	2023-04-18	0	0	4.04	--	--
603036	如通股份	10.59	-4.34	5.05	26.74	1.78	冶金矿采化工设备	[]	0	2023-04-14	0	0	1.9	--	--
603037	凯众股份	16.20	-1.52	0.88	23.02	1.95	汽车零部件	[]	0	2023-04-25	0	3	6	--	--
603038	华立股份	8.23	-1.20	2.43	84.54	1.27	其他建材	[]	0	2023-04-27	0	0	0.34	--	--
603039	泛微网络	71.99	+1.88	0.51	89.91	9.80	软件开发	['全国社保基金一一一组合']	1	2023-03-21	0	0	1.5	--	--
603040	新坐标	21.64	-2.87	3.77	17.39	2.51	汽车零部件	[]	0	2023-04-28	0	0	3.5	--	--
603041	美思德	11.63	+0.43	0.85	26.23	1.52	化工	[]	0	2023-04-29	0	0	1.4	--	--
603042	华脉科技	13.00	-0.08	15.55	--	2.19	通信传输设备	[]	0	2023-04-20	0	0	0	--	--
603043	广州酒家	30.05	-1.86	0.92	31.82	5.02	食品综合	['全国社保基金一一六组合']	1	2023-03-30	0	0	4	--	--
603045	福达合金	14.26	+0.56	1.14	59.32	2.16	金属新材料	[]	0	2023-04-29	0	0	0.44	--	--
603048	浙江黎明	15.14	-0.33	1.95	155.07	1.72	汽车零部件	[]	0	2023-04-26	0	0	2.11	--	--
603050	科林电气	20.39	-2.63	3.45	23.83	2.36	电网自动化	[]	0	2023-04-14	0	4	5	--	--
