股票id	股票名	价格	涨跌幅(%)	换手率(%)	市盈率	市净率	行业板块	社保基金	社保基金数	公告日期	送股	转股	派息	除权日	登记日
300250	初灵信息	15.42	+2.05	7.81	--	5.68	IT服务	[]	0	2023-04-27	0	0	0	--	--
300251	光线传媒	11.24	-3.93	5.00	--	3.93	影视动漫	[]	0	2023-04-28	0	0	0.5	--	--
300252	金信诺	10.45	+1.65	6.42	--	2.85	通信传输设备	[]	0	2023-04-28	0	0	0	--	--
300253	卫宁健康	11.28	+1.35	2.44	1,843.71	4.83	软件开发	[]	0	2023-04-19	0	0	0.1	--	--
300254	仟源医药	6.29	-1.26	1.55	--	2.65	化学制剂	[]	0	2023-04-25	0	0	0	--	--
300255	常山药业	5.22	-1.69	0.59	--	1.59	医药生物	[]	0	2023-04-22	0	0	0.05	--	--
300256	ST星星	2.95	-1.01	0.64	62.35	3.44	电子零部件制造	[]	0	2023-04-26	0	0	0	--	--
300257	开山股份	16.07	-1.41	0.46	42.05	2.78	其它通用机械	['全国社保基金一一四组合']	1	2023-04-21	0	0	1	--	--
300258	精锻科技	9.47	-2.47	1.01	18.16	1.35	汽车零部件	['博时基金管理有限公司－社保基金四一九组合']	1	2023-04-22	0	0	1.25	--	--
300259	新天科技	3.79	-0.52	1.36	15.60	1.52	仪器仪表	[]	0	2023-03-31	0	0	1	--	--
300260	新莱应材	67.81	-0.78	1.87	48.19	9.25	机械基础件	[]	0	2023-04-27	0	8	1.6	--	--
300261	雅本化学	10.29	-2.37	1.27	53.20	4.05	农药	[]	0	2023-04-26	0	0	0.5	--	--
300262	巴安水务	2.72	-0.73	0.58	--	10.31	环保工程及服务	[]	0	2023-04-27	0	0	0	--	--
300263	隆华科技	7.94	-1.49	2.48	91.95	2.38	环保工程及服务	[]	0	2023-04-15	0	0	0.3	--	--
300264	佳创视讯	6.38	+1.59	9.86	--	18.46	IT服务	[]	0	2023-04-27	0	0	0	--	--
300265	通光线缆	9.49	0.00	1.20	35.85	2.46	线缆部件及其他	[]	0	2023-04-26	0	0	0.25	--	--
300266	兴源环境	3.75	0.00	2.49	--	4.73	环保工程及服务	[]	0	2023-03-31	0	0	0	--	--
300267	尔康制药	3.39	-0.88	1.01	141.83	1.38	化学原料药	[]	0	2023-04-27	0	0	0.3	--	--
300268	*ST佳沃	19.96	-1.19	1.27	--	--	其他农产品加工	[]	0	2023-04-07	0	0	0	--	--
300269	联建光电	3.76	+1.35	2.89	--	48.64	营销服务	[]	0	2023-04-28	0	0	0	--	--
300270	中威电子	6.99	+1.30	2.95	389.08	2.80	计算机设备	[]	0	2023-04-20	0	0	0	--	--
300271	华宇软件	9.26	+3.58	2.34	--	1.37	IT服务	[]	0	2023-04-26	0	0	0	--	--
300272	开能健康	5.36	-1.65	1.54	33.12	2.80	小家电	[]	0	2023-04-28	0	0	1	--	--
300273	*ST和佳			0.00	--	1.25	医疗器械	[]	0	2023-04-29	0	0	0	--	--
300274	阳光电源	107.51	-4.86	2.90	34.04	7.91	光伏设备	[]	0	2023-04-25	0	0	2.2	--	--
300275	梅安森	22.80	+2.70	4.80	111.58	5.44	冶金矿采化工设备	[]	0	2023-04-21	0	6	0.3	--	--
300276	三丰智能	3.47	-1.14	1.18	--	2.54	其它专用机械	[]	0	2023-04-25	0	0	0	--	--
300277	海联讯	7.51	-0.13	0.73	219.53	5.18	IT服务	[]	0	2023-04-25	0	0	0.2	--	--
300278	华昌达	3.89	-2.75	1.00	49.86	3.34	其它通用机械	[]	0	2023-04-26	0	0	0	--	--
300279	和晶科技	5.20	-0.57	1.10	--	2.97	电子零部件制造	[]	0	2023-04-22	0	0	0	--	--
300280	紫天科技	27.28	-7.12	10.33	25.57	1.78	营销服务	[]	0	2023-04-28	0	0	0.1	--	--
300281	金明精机	5.02	-0.59	0.70	--	1.66	其它专用机械	[]	0	2023-03-17	0	0	0	--	--
300282	*ST三盛	3.17	-1.25	5.15	--	0.89	其他文化传媒	[]	0	2023-04-28	0	0	0	--	--
300283	温州宏丰	5.31	-0.56	1.15	85.33	2.77	低压设备	[]	0	2023-04-13	0	0	0.25	--	--
300284	苏交科	7.10	+6.61	9.87	14.95	1.09	路桥施工	[]	0	2023-04-18	0	0	1.4	--	--
300285	国瓷材料	29.39	-1.71	0.51	71.55	4.92	无机盐	[]	0	2023-04-18	0	0	1	--	--
300286	安科瑞	33.57	-6.75	1.26	39.85	6.01	计量仪表	[]	0	2023-04-11	0	0	2	2023-04-19	2023-04-18
300287	飞利信	3.77	+0.80	3.89	--	3.24	IT服务	[]	0	2023-04-22	0	0	0	--	--
300288	朗玛信息	17.29	+15.11	20.93	76.52	3.76	IT服务	[]	0	2023-04-26	0	0	0	--	--
300289	利德曼	5.60	-1.75	0.75	--	1.76	医疗器械	[]	0	2023-03-25	0	0	0	--	--
300290	荣科科技	4.79	+0.84	2.01	--	3.81	IT服务	[]	0	2023-04-21	0	0	0	--	--
300291	百纳千成	7.42	+1.23	8.28	296.91	1.83	影视动漫	[]	0	2023-04-25	0	0	0	--	--
300292	吴通控股	3.86	+0.26	4.59	99.49	4.04	互联网信息服务	[]	0	2023-04-24	0	0	0	--	--
300293	蓝英装备	10.50	-1.04	1.89	--	4.00	其它专用机械	[]	0	2023-04-26	0	0	0	--	--
300294	博雅生物	37.75	-2.35	0.68	38.15	2.59	生物制品	[]	0	2023-04-21	0	0	2	2023-04-28	2023-04-27
300295	三六五网	13.46	+4.58	18.69	306.14	1.94	互联网信息服务	[]	0	2023-04-21	0	0	0	--	--
300296	利亚德	6.49	+2.37	2.46	56.92	2.01	LED	[]	0	2023-04-26	0	0	0.4	2023-05-09	2023-05-08
300297	*ST蓝盾			0.00	--	--	IT服务	[]	0	2023-04-26	0	0	0	--	--
300298	三诺生物	27.87	-2.93	0.57	36.30	5.14	医疗器械	[]	0	2023-04-07	0	0	2	--	--
300299	富春股份	7.77	-3.36	8.71	146.07	9.29	互联网信息服务	[]	0	2023-04-25	0	0	0	--	--
300300	海峡创新	4.72	+4.89	3.78	--	9.03	IT服务	[]	0	2023-04-28	0	0	0	--	--
300301	*ST长方	1.95	-3.94	2.87	--	8.88	LED	[]	0	2023-04-29	0	0	0	--	--
300302	同有科技	10.95	-2.75	10.78	--	3.49	计算机设备	[]	0	2023-04-28	0	0	0	--	--
300303	聚飞光电	5.59	+7.29	8.85	38.69	2.57	LED	[]	0	2023-04-22	0	0	1	--	--
300304	云意电气	4.71	0.00	1.29	19.83	1.59	汽车零部件	[]	0	2023-04-18	0	0	0.36	2023-04-26	2023-04-25
300305	裕兴股份	10.66	-2.56	0.95	30.90	1.60	其他塑料制品	[]	0	2023-04-15	0	0	1.16	--	--
300306	远方信息	13.51	-6.70	13.38	43.56	2.39	仪器仪表	[]	0	2023-04-20	0	0	2.6	--	--
300307	慈星股份	5.39	-1.28	1.29	42.10	1.51	纺织服装设备	[]	0	2023-04-12	0	0	0	--	--
300308	中际旭创	78.39	-7.99	7.90	49.97	5.07	通信传输设备	[]	0	2023-04-24	0	0	2	--	--
300309	*ST吉艾			0.00	--	--	多元金融	[]	0	2023-03-29	0	0	0	--	--
300310	宜通世纪	4.31	+0.94	3.31	193.38	2.08	通信配套服务	[]	0	2023-04-25	0	0	0	--	--
300311	任子行	6.48	+1.25	5.22	--	5.74	软件开发	[]	0	2023-04-28	0	0	0	--	--
300313	*ST天山	5.53	-1.78	1.40	--	21.57	畜禽养殖	[]	0	2023-04-26	0	0	0	--	--
300314	戴维医疗	20.81	-0.67	3.24	43.43	5.40	医疗器械	['全国社保基金一零七组合']	1	2023-04-26	0	0	1.5	2023-05-09	2023-05-08
300315	掌趣科技	6.80	-5.42	23.33	130.55	4.07	移动互联网服务	[]	0	2023-04-27	0	0	0	--	--
300316	晶盛机电	67.02	-0.58	0.43	26.04	7.51	光伏设备	['全国社保基金一零一组合']	1	2023-04-03	0	0	4.5	--	--
300317	珈伟新能	5.81	-3.01	2.39	94.27	2.63	光伏设备	[]	0	2023-03-21	0	0	0	--	--
300318	博晖创新	5.76	-0.52	0.66	--	3.37	医疗器械	[]	0	2023-04-26	0	0	0	--	--
300319	麦捷科技	8.24	-1.08	1.18	35.19	1.75	电子	[]	0	2023-03-30	0	0	1.279	--	--
300320	海达股份	8.19	-1.92	0.66	51.55	2.35	其他橡胶制品	[]	0	2023-03-31	0	0	0.2	--	--
300321	同大股份	15.67	-0.57	0.52	--	2.25	合成革	[]	0	2023-04-22	0	0	0.35	--	--
300322	硕贝德	7.55	-1.95	1.55	--	2.92	电子零部件制造	[]	0	2023-04-27	0	0	0	--	--
300323	华灿光电	6.50	-1.52	0.91	--	1.31	LED	[]	0	2023-04-27	0	0	0	--	--
300324	旋极信息	3.14	-1.26	1.48	--	1.61	IT服务	[]	0	2023-04-22	0	0	0	--	--
300326	凯利泰	7.04	-0.71	1.10	--	1.80	医疗器械	[]	0	2023-04-22	0	0	0	--	--
300327	中颖电子	33.00	-2.45	1.48	49.33	7.51	集成电路	['全国社保基金四零六组合', '全国社保基金一零七组合']	2	2023-03-30	0	0	4	--	--
300328	宜安科技	6.12	-1.29	0.85	--	3.89	铝	[]	0	2023-04-27	0	0	0	--	--
300329	海伦钢琴	6.84	+0.15	1.06	316.23	1.87	文娱用品	[]	0	2023-04-26	0	0	0	--	--
300330	计通退	2.58	+10.26	7.99	--	1.24	IT服务	[]	0	2023-04-27	0	0	0	--	--
300331	苏大维格	22.69	+0.84	1.79	--	3.41	显示器件	[]	0	2023-04-26	0	0	0	--	--
300332	天壕环境	12.12	-0.49	0.66	24.47	2.58	环保工程及服务	['易方达基金管理有限公司－社保基金17042组合']	1	2023-04-25	0	0	0.85	--	--
300333	兆日科技	6.49	-0.76	1.40	--	3.19	计算机设备	[]	0	2023-04-28	0	0	0	--	--
300334	津膜科技	7.14	-0.97	1.67	--	3.68	环保工程及服务	[]	0	2023-04-19	0	0	0	--	--
300335	迪森股份	4.99	0.00	3.27	29.41	1.27	环保工程及服务	[]	0	2023-04-27	0	0	1.2	--	--
300336	*ST新文			0.00	--	12.29	传媒	[]	0	2023-04-27	0	0	0	--	--
300337	银邦股份	6.69	-1.47	1.29	140.49	3.65	铝	[]	0	2023-04-21	0	0	0	--	--
300338	ST开元	4.66	+2.87	6.75	20.45	17.27	其他文化传媒	[]	0	2023-04-25	0	0	0	--	--
300339	润和软件	23.73	+2.02	6.60	171.42	5.85	IT服务	[]	0	2023-04-22	0	0	0	--	--
300340	科恒股份	12.07	-2.27	2.16	--	12.17	其他电子	[]	0	2023-04-27	0	0	0	--	--
300341	麦克奥迪	12.17	-1.54	2.30	24.55	3.92	仪器仪表	[]	0	2023-04-11	0	0	1.1	--	--
300342	天银机电	9.59	-1.34	1.80	167.05	2.70	家电零部件	[]	0	2023-04-22	0	0	0	--	--
300343	联创股份	7.45	-3.87	2.99	17.86	4.75	营销服务	[]	0	2023-04-22	0	0	0	--	--
300344	立方数科	5.47	-1.26	1.93	--	7.18	软件开发	[]	0	2023-04-21	0	0	0	--	--
300345	华民股份	9.18	-0.97	0.86	--	5.30	机械设备	[]	0	2023-04-27	0	0	0	--	--
300346	南大光电	34.19	-2.12	3.28	102.69	8.54	半导体材料	[]	0	2023-04-19	0	0	0.7	2023-04-26	2023-04-25
300347	泰格医药	88.00	-1.50	0.59	37.33	3.81	医疗服务	[]	0	2023-03-29	0	0	5.5	--	--
300348	长亮科技	11.51	+1.32	3.29	316.99	5.65	软件开发	['全国社保基金四零四组合']	1	2023-04-15	0	0	0.06	--	--
300349	金卡智能	13.08	-2.61	2.23	16.75	1.41	仪器仪表	[]	0	2023-04-20	0	0	1	--	--
300350	华鹏飞	4.50	-0.44	1.08	--	3.16	物流	[]	0	2023-04-25	0	0	0	--	--
300351	永贵电器	13.82	-1.29	3.19	35.18	2.34	铁路设备	[]	0	2023-04-22	0	0	0	--	--
300352	北信源	5.15	-1.72	2.85	--	4.81	软件开发	[]	0	2023-04-18	0	0	0	--	--
300353	东土科技	10.75	-0.46	2.72	232.02	6.02	通信传输设备	[]	0	2023-04-25	0	0	0	--	--
300354	东华测试	39.98	-1.04	0.79	43.44	9.03	仪器仪表	[]	0	2023-04-04	0	0	1.77	2023-04-12	2023-04-11
300355	蒙草生态	3.51	+0.29	2.21	28.28	1.32	园林工程	[]	0	2023-04-25	0	0	0.18	--	--
300356	*ST光一			0.00	--	4.39	计量仪表	[]	0	2023-04-27	0	0	0	--	--
300357	我武生物	44.99	-2.05	0.42	71.92	11.49	生物制品	['全国社保基金一一二组合', '全国社保基金四零六组合', '全国社保基金一一五组合']	3	2023-04-21	0	0	2	--	--
300358	楚天科技	15.42	-2.16	1.02	15.49	2.03	医疗器械	['全国社保基金一一三组合']	1	2023-04-25	0	0	1	--	--
300359	全通教育	7.18	+7.00	10.43	675.68	6.50	移动互联网服务	[]	0	2023-04-28	0	0	0	--	--
300360	炬华科技	16.29	-3.95	4.06	15.77	2.58	计量仪表	['全国社保基金一一八组合', '易方达基金管理有限公司-社保基金2106组合']	2	2023-04-22	0	0	2	--	--
300363	博腾股份	33.28	-2.06	1.20	9.43	2.87	化学原料药	['广发基金管理有限公司－社保基金四二零组合']	1	2023-04-27	0	0	11.0615	2023-05-09	2023-05-08
300364	中文在线	20.09	-4.88	15.74	--	13.14	平面媒体	[]	0	2023-04-26	0	0	0	--	--
300365	恒华科技	7.20	+0.28	2.74	--	2.19	IT服务	[]	0	2023-03-30	0	0	0	--	--
300366	创意信息	11.74	+3.99	8.20	--	2.93	计算机应用	[]	0	2023-04-25	0	0	0	--	--
300368	汇金股份	6.69	+1.67	1.73	--	5.88	计算机设备	[]	0	2023-04-27	0	0	0	--	--
300369	绿盟科技	12.19	0.00	3.99	--	2.79	软件开发	[]	0	2023-04-28	0	0	0.08	--	--
300370	*ST安控	2.75	+1.85	0.73	--	5.90	仪器仪表	[]	0	2023-04-25	0	0	0	--	--
300371	汇中股份	15.00	+2.04	2.83	22.80	2.50	仪器仪表	[]	0	2023-04-25	2	0	1	--	--
300373	扬杰科技	41.75	-2.82	1.60	23.41	3.38	分立器件	[]	0	2023-04-28	0	0	5	--	--
300374	中铁装配	20.75	+15.41	18.54	--	5.69	耐火材料	[]	0	2023-03-28	0	0	0	--	--
300375	鹏翎股份	3.58	-0.56	0.91	44.81	1.21	汽车	[]	0	2023-04-26	0	0	0.5	--	--
300376	易事特	7.95	-9.25	3.43	49.08	2.81	储能设备	[]	0	2023-04-27	0	0	0.24	--	--
300377	赢时胜	8.39	+0.36	2.45	795.74	2.17	软件开发	[]	0	2023-04-27	0	0	1	--	--
300378	鼎捷软件	20.43	+1.64	2.13	38.99	2.97	软件开发	[]	0	2023-04-27	0	0	1	--	--
300379	东方通	25.05	+2.24	2.79	656.83	4.94	软件开发	[]	0	2023-04-27	0	0	0	--	--
300380	安硕信息	17.84	+2.29	2.12	--	6.38	软件开发	[]	0	2023-04-24	0	0	0	--	--
300381	溢多利	8.90	-1.87	0.70	120.03	1.63	生物制品	[]	0	2023-04-22	0	0	1	--	--
300382	斯莱克	12.84	-1.31	1.06	36.57	3.47	其它专用机械	['全国社保基金一一四组合']	1	2023-04-27	0	0	3	--	--
300383	光环新网	11.74	-0.59	3.18	--	1.72	通信配套服务	[]	0	2023-04-22	0	0	0	--	--
300384	三联虹普	18.00	+0.56	1.89	23.04	2.41	化学工程	[]	0	2023-04-26	0	0	3.2	--	--
300385	雪浪环境	6.14	-0.65	0.66	--	2.72	环保设备	[]	0	2023-04-25	0	0	0	--	--
300386	飞天诚信	11.34	+0.27	2.57	--	2.83	计算机设备	[]	0	2023-03-30	0	0	0	--	--
300387	富邦股份	6.78	-0.59	1.71	33.00	1.54	其他化学制品	[]	0	2023-04-28	0	0	0.5	--	--
300388	节能国祯	7.15	-0.42	0.60	12.33	1.27	水务	[]	0	2023-03-23	0	0	1.8	--	--
300389	艾比森	19.70	-4.28	8.91	27.26	5.62	LED	[]	0	2023-03-31	0	0	3	--	--
300390	天华新能	34.40	-4.20	2.31	4.81	1.75	其他电子	[]	0	2023-04-25	0	3	20	2023-05-05	2023-05-04
300391	长药控股	7.59	-1.94	1.32	--	3.42	内燃机	[]	0	2023-04-28	0	0	0	--	--
300392	*ST腾信			0.00	--	--	营销服务	[]	0	2023-04-29	0	0	0	--	--
300393	中来股份	13.44	-2.54	1.90	35.26	3.65	光伏设备	[]	0	2023-04-26	0	0	0.4	--	--
300394	天孚通信	52.40	-3.05	5.20	50.09	7.60	通信传输设备	['全国社保基金一一五组合', '全国社保基金一零五组合']	2	2023-04-21	0	0	5	--	--
300395	菲利华	46.33	-3.92	0.66	46.85	6.83	非金属新材料	['全国社保基金四零六组合', '广发基金管理有限公司－社保基金四二零组合', '全国社保基金一零七组合']	3	2023-04-20	0	0	1.9	--	--
300396	迪瑞医疗	37.42	-2.04	1.08	36.96	5.14	医疗器械	[]	0	2023-04-18	0	0	4.8	--	--
300397	天和防务	10.20	-0.97	1.41	--	2.91	航空装备	[]	0	2023-04-25	0	0	0	--	--
300398	飞凯材料	17.50	-2.29	1.71	25.13	2.55	涂料油漆油墨制造	[]	0	2023-03-31	0	0	0.8	--	--
300399	天利科技	14.35	+3.24	6.86	124.20	5.74	IT服务	[]	0	2023-04-21	0	0	0.1	--	--
300400	劲拓股份	15.26	-3.90	1.22	43.54	4.93	其它通用机械	[]	0	2023-04-15	0	0	0	--	--
300401	花园生物	12.14	-1.38	1.15	23.52	2.54	化学原料药	[]	0	2023-03-28	0	0	1.4	--	--
300402	宝色股份	18.74	-0.53	0.72	59.55	5.47	机械设备	[]	0	2023-04-26	0	0	1.5	--	--
300403	汉宇集团	7.15	-0.14	3.97	20.88	2.28	家电零部件	[]	0	2023-04-12	0	0	1.3	--	--
300404	博济医药	10.04	-1.76	1.65	137.52	4.26	医疗服务	[]	0	2023-04-26	0	0	0.1	--	--
300405	科隆股份	5.21	-0.19	1.21	--	2.38	其他化学制品	[]	0	2023-04-27	0	0	0	--	--
300406	九强生物	22.71	-2.53	1.83	33.26	4.18	医疗器械	[]	0	2023-04-20	0	0	1	--	--
300407	凯发电气	9.05	-0.44	3.99	21.47	1.79	电气自动化设备	[]	0	2023-04-26	0	0	0.5	--	--
300408	三环集团	29.50	-2.19	0.38	42.60	3.24	电子	['全国社保基金一一五组合']	1	2023-04-24	0	0	2.5	--	--
300409	道氏技术	12.80	-1.69	0.92	--	1.32	其他化学原料	[]	0	2023-04-26	0	0	0.5	--	--
300410	正业科技	7.75	-3.37	1.32	--	4.53	仪器仪表	[]	0	2023-04-27	0	0	0	--	--
300411	金盾股份	6.42	-0.16	0.52	--	2.85	其它专用机械	[]	0	2023-04-27	0	0	0	--	--
300412	迦南科技	5.11	-1.73	0.83	--	2.43	其它专用机械	[]	0	2023-04-20	0	0	0	--	--
300413	芒果超媒	35.64	-4.53	2.39	35.80	3.44	互联网信息服务	[]	0	2023-04-22	0	0	1.3	--	--
300414	中光防雷	8.50	-1.28	1.11	115.42	2.87	通信配套服务	[]	0	2023-04-28	0	0	0.16	--	--
300415	伊之密	18.33	-3.53	1.46	22.33	3.49	其它专用机械	[]	0	2023-04-15	0	0	3.5	--	--
300416	苏试试验	27.53	-1.29	0.89	37.74	4.50	仪器仪表	['全国社保基金一一六组合']	1	2023-04-12	0	3	1.5	--	--
300417	南华仪器	9.89	+0.41	1.40	--	2.93	仪器仪表	[]	0	2023-04-15	0	0	0	--	--
300418	昆仑万维	63.98	-3.64	10.91	77.24	5.94	移动互联网服务	[]	0	2023-04-11	0	0	0	--	--
300419	浩丰科技	6.69	+2.14	4.59	70.45	4.04	IT服务	[]	0	2023-04-27	0	0	0	--	--
300420	五洋停车	3.08	-0.32	2.10	61.98	1.42	其它通用机械	[]	0	2023-04-26	0	0	0.1	--	--
300421	力星股份	11.42	-1.04	2.22	42.24	2.20	机械基础件	[]	0	2023-04-26	0	2	1	--	--
300422	博世科	6.54	-0.91	1.85	--	1.54	环保工程及服务	[]	0	2023-04-21	0	0	0	--	--
300423	昇辉科技	10.90	+0.46	2.80	--	1.67	中压设备	[]	0	2023-04-22	0	0	0.32	--	--
300424	航新科技	13.27	-1.34	1.24	77.02	4.49	航空装备	[]	0	2023-04-27	0	0	0.1	--	--
300425	中建环能	4.56	-0.22	1.26	17.67	1.42	环保工程及服务	[]	0	2023-04-22	0	0	0.57	--	--
300426	唐德影视	16.81	-9.28	9.61	91.89	66.28	影视动漫	[]	0	2023-04-25	0	0	0	--	--
300427	*ST红相	9.32	-20.00	3.46	40.89	2.05	电网自动化	[]	0	2023-04-29	0	0	0	--	--
300428	立中集团	22.92	-1.76	0.59	29.70	2.39	汽车零部件	[]	0	2023-04-25	0	0	0.8	--	--
300429	强力新材	8.31	-1.19	1.62	--	2.49	其他化学制品	[]	0	2023-04-28	0	0	0	--	--
300430	诚益通	14.92	+0.20	1.04	31.51	2.04	其它通用机械	[]	0	2023-04-27	0	0	0.2	--	--
300432	富临精工	9.98	-1.77	1.02	--	2.85	汽车零部件	[]	0	2023-04-25	0	0	2	--	--
300433	蓝思科技	11.47	-1.88	0.49	19.51	1.29	电子零部件制造	[]	0	2023-04-24	0	0	2	--	--
300434	金石亚药	14.14	-6.97	12.07	19.21	2.35	化学制剂	[]	0	2023-04-25	0	0	0	--	--
300435	中泰股份	14.62	-2.53	1.01	19.50	1.92	燃气	[]	0	2023-04-08	0	0	1	--	--
300436	广生堂	31.17	-3.23	1.82	--	6.16	医药生物	[]	0	2023-04-21	0	0	0	--	--
300437	清水源	13.71	-1.44	1.30	--	2.21	其他化学制品	[]	0	2023-03-30	0	0	0	--	--
300438	鹏辉能源	50.98	-4.42	4.29	32.65	5.66	储能设备	['广发基金管理有限公司－社保基金四二零组合']	1	2023-04-27	0	0	0	--	--
300439	美康生物	11.95	-1.65	1.26	22.84	1.77	医药生物	[]	0	2023-04-26	0	0	1.05	--	--
300440	运达科技	7.00	-1.13	0.97	68.83	2.31	IT服务	[]	0	2023-04-28	0	0	0	--	--
300441	鲍斯股份	5.60	-1.58	0.49	34.28	2.22	其它通用机械	[]	0	2023-04-21	0	0	0.5	--	--
300442	润泽科技	57.58	-2.04	2.93	41.86	7.09	印刷包装机械	['全国社保基金四一六组合']	1	2023-04-22	0	8	0	--	--
300443	金雷股份	37.86	-5.35	3.26	24.38	2.67	风电设备	['全国社保基金五零二组合']	1	2023-04-12	0	0	0	--	--
300444	双杰电气	6.07	-3.65	5.39	--	3.54	中压设备	[]	0	2023-04-27	0	0	0	--	--
300445	康斯特	14.13	0.00	1.68	37.66	2.97	仪器仪表	[]	0	2023-05-06	0	0	0.7	2023-05-12	2023-05-11
300446	乐凯新材	11.52	-0.69	1.15	485.28	3.57	其他化学制品	[]	0	2023-03-28	0	0	0	--	--
300447	全信股份	16.36	-2.91	4.56	25.83	2.63	线缆部件及其他	[]	0	2023-04-26	0	0	0	--	--
300448	浩云科技	5.96	-1.16	3.20	209.46	2.82	IT服务	[]	0	2023-04-20	0	0	0.15	--	--
300449	汉邦高科	6.77	+0.30	3.83	--	59.93	计算机设备	[]	0	2023-04-26	0	0	0	--	--
300450	先导智能	37.12	-1.51	0.76	22.94	4.96	其它专用机械	['全国社保基金一一零组合']	1	2023-04-26	0	0	5.37	--	--
300451	创业慧康	8.61	+1.29	2.24	--	2.89	软件开发	[]	0	2023-04-15	0	0	0.1	--	--
300452	山河药辅	18.10	-0.60	3.69	29.01	5.49	化学原料药	[]	0	2023-04-08	0	0	2.5	--	--
300453	三鑫医疗	7.48	-1.45	0.81	21.23	2.64	医疗器械	[]	0	2023-04-18	2	1	1.5	2023-04-24	2023-04-21
300454	深信服	118.10	+0.18	0.77	164.14	6.34	软件开发	[]	0	2023-04-14	0	0	0	--	--
300455	康拓红外	9.33	-1.89	1.15	77.22	3.90	计算机	[]	0	2023-04-24	0	0	0.15	--	--
300456	赛微电子	19.48	-6.12	8.15	--	2.85	集成电路	[]	0	2023-03-29	0	0	0	--	--
300457	赢合科技	17.93	-1.59	1.20	22.14	1.99	其它专用机械	[]	0	2023-03-29	0	0	2.2	--	--
300458	全志科技	24.81	-2.51	4.61	168.68	5.35	集成电路	['全国社保基金六零二组合']	1	2023-04-21	0	0	1.5	2023-04-27	2023-04-26
300459	汤姆猫	8.54	-6.46	14.37	83.49	7.51	移动互联网服务	[]	0	2023-04-25	0	0	0	--	--
300460	惠伦晶体	9.16	-5.37	5.78	--	2.55	被动元件	[]	0	2023-04-25	0	0	0	--	--
300461	田中精机	21.66	-5.08	5.93	--	5.20	其它专用机械	[]	0	2023-03-31	0	0	0	--	--
300462	华铭智能	10.89	+0.74	2.89	27.04	1.34	计算机设备	[]	0	2023-04-28	0	0	0.65	--	--
300463	迈克生物	16.07	-2.07	1.08	15.80	1.54	医药生物	[]	0	2023-04-25	0	0	3.47	--	--
300464	星徽股份	6.15	+0.16	1.55	--	13.21	机械基础件	[]	0	2023-04-24	0	0	0	--	--
300466	赛摩智能	5.67	-1.05	2.09	128.28	3.46	计量仪表	[]	0	2023-03-31	0	0	0	--	--
300467	迅游科技	17.80	-10.37	23.41	340.91	6.24	其他互联网服务	[]	0	2023-04-26	0	0	0	--	--
300468	四方精创	12.67	+2.67	6.94	144.03	4.18	软件开发	[]	0	2023-04-22	0	0	0.6	--	--
300469	信息发展	21.97	-0.59	3.06	--	65.19	软件开发	[]	0	2023-04-26	0	0	0	--	--
300470	中密控股	43.90	-3.47	0.96	27.85	3.67	其它通用机械	['全国社保基金一一三组合']	1	2023-04-26	0	0	5	--	--
300471	厚普股份	13.14	-2.95	1.43	--	4.78	其它专用机械	[]	0	2023-04-18	0	0	0	--	--
300472	新元科技	10.29	+0.68	1.88	--	3.43	其它专用机械	[]	0	2023-04-26	0	0	0	--	--
300473	德尔股份	15.51	-1.77	1.56	--	1.63	汽车零部件	[]	0	2023-04-27	0	0	0	--	--
300474	景嘉微	84.10	-0.61	5.83	271.51	11.77	航天装备	[]	0	2023-04-26	0	0	1.2	--	--
300475	香农芯创	21.20	+0.81	1.22	28.18	4.11	家电零部件	[]	0	2023-04-17	0	0	1.4	--	--
300476	胜宏科技	16.62	-2.81	4.59	20.09	2.04	印制电路板	['全国社保基金六零二组合']	1	2023-04-20	0	0	1.9	--	--
300477	合纵科技	4.59	-2.96	1.64	--	1.97	中压设备	[]	0	2023-04-27	0	0	0	--	--
300478	杭州高新	9.59	-0.83	0.59	--	19.75	化工	[]	0	2023-04-27	0	0	0	--	--
300479	神思电子	20.05	+1.47	6.25	--	6.27	计算机设备	[]	0	2023-04-26	0	0	0	--	--
300480	光力科技	21.17	-3.99	2.50	110.80	5.25	冶金矿采化工设备	[]	0	2023-03-31	0	0	0	--	--
300481	濮阳惠成	20.62	-2.00	1.77	14.95	2.55	其他化学制品	['全国社保基金四一三组合', '全国社保基金四一一组合']	2	2023-03-31	0	0	4	--	--
300482	万孚生物	29.42	-1.64	1.11	26.31	2.94	医药生物	[]	0	2023-03-31	0	0	5	--	--
300483	首华燃气	11.84	-1.66	0.68	371.87	1.14	其它专用机械	[]	0	2023-04-28	0	0	0	--	--
300484	蓝海华腾	12.51	-1.73	2.04	32.12	3.80	工控自动化	[]	0	2023-04-26	0	0	3.6	--	--
300485	赛升药业	10.92	-1.97	0.99	53.12	1.56	医药生物	[]	0	2023-03-30	0	0	0.86	--	--
300486	东杰智能	8.39	-1.41	0.61	72.80	2.15	其它专用机械	[]	0	2023-04-24	0	0	0.12	--	--
300487	蓝晓科技	88.16	-0.94	0.72	50.00	10.29	其他化学制品	['全国社保基金一一四组合']	1	2023-04-26	0	5	6.42	--	--
300488	恒锋工具	21.15	-1.76	0.35	34.38	2.71	机械基础件	[]	0	2023-04-26	0	0	1.45	--	--
